,IPO year,country,market capital,name,subsector,symbol
69,n/a,UnitedStates,$303.29M,"UtahMedicalProducts,Inc.",Medical/DentalInstruments,UTMD
70,2000,China,$113.26M,UTStarcomHoldingsCorp,TelecommunicationsEquipment,UTSI
71,2018,China,$709.91M,UxinLimited,BusinessServices,UXIN
72,n/a,UnitedStates,$772.16M,"USConcrete,Inc.",BuildingMaterials,USCR
73,2007,UnitedStates,$34.81M,"U.S.AutoPartsNetwork,Inc.",OtherSpecialtyStores,PRTS
74,n/a,UnitedStates,$80.24B,U.S.Bancorp,MajorBanks,USB
75,n/a,UnitedStates,n/a,U.S.Bancorp,MajorBanks,USB^A
76,n/a,UnitedStates,n/a,U.S.Bancorp,n/a,USB^H
77,n/a,UnitedStates,n/a,U.S.Bancorp,n/a,USB^M
78,n/a,UnitedStates,n/a,U.S.Bancorp,n/a,USB^O
79,n/a,UnitedStates,n/a,U.S.Bancorp,n/a,USB^P
80,n/a,UnitedStates,$5.89M,U.S.EnergyCorp.,Oil&GasProduction,USEG
81,n/a,UnitedStates,$16.95M,"U.S.GlobalInvestors,Inc.",InvestmentManagers,GROW
82,n/a,UnitedStates,$25.49M,U.S.GoldCorp.,n/a,USAU
83,1992,UnitedStates,$1.45B,"U.S.PhysicalTherapy,Inc.",Medical/NursingServices,USPH
84,2012,UnitedStates,$787.02M,"U.S.SilicaHoldings,Inc.",Mining&QuarryingofNonmetallicMinerals(NoFuels),SLCA
85,2017,UnitedStates,$499.16M,"U.S.WellServices,Inc.",OilfieldServices/Equipment,USWS
86,2017,UnitedStates,n/a,"U.S.WellServices,Inc.",OilfieldServices/Equipment,USWSW
87,2018,UnitedStates,$269.3M,"U.S.XpressEnterprises,Inc.",TruckingFreight/CourierServices,USX
88,2019,n/a,$66.96B,"UberTechnologies,Inc.",ComputerSoftware:PrepackagedSoftware,UBER
89,2011,UnitedStates,$8.74B,"UbiquitiNetworks,Inc.",RadioAndTelevisionBroadcastingAndCommunicationsEquipment,UBNT
90,2014,Switzerland,$44.65B,UBSAG,MajorBanks,UBS
91,n/a,UnitedStates,$12.46B,"UDR,Inc.",RealEstateInvestmentTrusts,UDR
92,1993,UnitedStates,$267.92M,"UFPTechnologies,Inc.",Containers/Packaging,UFPT
93,n/a,UnitedStates,$8.92B,UGICorporation,NaturalGasDistribution,UGI
94,2007,UnitedStates,$19.3B,"UltaBeauty,Inc.",OtherSpecialtyStores,ULTA
95,2004,UnitedStates,$503.09M,"UltraCleanHoldings,Inc.",Semiconductors,UCTT
96,n/a,UnitedStates,$74.18M,UltraPetroleumCorp.,Oil&GasProduction,UPL
97,2014,UnitedStates,$3.28B,UltragenyxPharmaceuticalInc.,MajorPharmaceuticals,RARE
98,1992,UnitedStates,$120.86M,UltralifeCorporation,IndustrialMachinery/Components,ULBI
99,n/a,Brazil,$10.95B,UltraparParticipacoesS.A.,Oil/GasTransmission,UGP
100,n/a,UnitedStates,$3.1B,UMBFinancialCorporation,MajorBanks,UMBF
101,n/a,UnitedStates,$529.05M,"UMHProperties,Inc.",RealEstateInvestmentTrusts,UMH
102,n/a,UnitedStates,n/a,"UMHProperties,Inc.",n/a,UMH^B
103,n/a,UnitedStates,n/a,"UMHProperties,Inc.",n/a,UMH^C
104,n/a,UnitedStates,n/a,"UMHProperties,Inc.",n/a,UMH^D
105,n/a,UnitedStates,$3.61B,UmpquaHoldingsCorporation,SavingsInstitutions,UMPQ
106,2016,UnitedStates,$9.22B,"UnderArmour,Inc.",Apparel,UA
107,n/a,UnitedStates,$10.35B,"UnderArmour,Inc.",Apparel,UAA
108,n/a,UnitedStates,$33.38M,UnicoAmericanCorporation,Property-CasualtyInsurers,UNAM
109,n/a,UnitedStates,$352.81M,"Unifi,Inc.",Textiles,UFI
110,n/a,UnitedStates,$3.04B,UnifirstCorporation,OtherConsumerServices,UNF
111,n/a,Netherlands,$159.19B,UnileverNV,PackageGoods/Cosmetics,UN
112,n/a,UnitedKingdom,$162.14B,UnileverPLC,PackageGoods/Cosmetics,UL
113,n/a,UnitedStates,$156.1M,"UnionBankshares,Inc.",MajorBanks,UNB
114,n/a,UnitedStates,$119.96B,UnionPacificCorporation,Railroads,UNP
115,2015,UnitedStates,$29.83M,"UniqueFabricating,Inc.",AutoParts:O.E.M.,UFAB
116,2014,Netherlands,$2.17B,uniQureN.V.,MajorPharmaceuticals,QURE
117,n/a,UnitedStates,$509.39M,UnisysCorporation,EDPServices,UIS
118,n/a,UnitedStates,$526.95M,UnitCorporation,Oil&GasProduction,UNT
119,n/a,UnitedStates,$64.6M,"UnitedBancorp,Inc.",MajorBanks,UBCP
120,n/a,UnitedStates,$73.69M,"UnitedBancshares,Inc.",MajorBanks,UBOH
121,n/a,UnitedStates,$3.69B,"UnitedBankshares,Inc.",MajorBanks,UBSI
