,IPO year,country,market capital,name,subsector,symbol
116,n/a,UnitedStates,$38.83B,OccidentalPetroleumCorporation,Oil&GasProduction,OXY
117,n/a,UnitedStates,$32.22M,"OceanBio-Chem,Inc.",SpecialtyChemicals,OBCI
118,2007,UnitedStates,$5.66M,"OceanPowerTechnologies,Inc.",ElectricUtilities:Central,OPTT
119,n/a,UnitedStates,$1.64B,"OceaneeringInternational,Inc.",OilfieldServices/Equipment,OII
120,n/a,UnitedStates,$1.22B,OceanFirstFinancialCorp.,SavingsInstitutions,OCFC
121,2007,UnitedStates,$919.29M,Och-ZiffCapitalManagementGroupLLC,InvestmentManagers,OZM
122,2011,UnitedStates,$133.62M,OconeeFederalFinancialCorp.,SavingsInstitutions,OFED
123,2014,UnitedStates,$105.38M,"OcularTherapeutix,Inc.",MajorPharmaceuticals,OCUL
124,n/a,UnitedStates,$215.1M,OcwenFinancialCorporation,Finance:ConsumerServices,OCN
125,2017,UnitedStates,$585.49M,"OdonateTherapeutics,Inc.",MajorPharmaceuticals,ODT
126,n/a,UnitedStates,$39.66M,"OdysseyMarineExploration,Inc.",MarineTransportation,OMEX
127,n/a,UnitedStates,$1.08B,"OfficeDepot,Inc.",OtherSpecialtyStores,ODP
128,n/a,UnitedStates,$1.15B,OfficePropertiesIncomeTrust,RealEstate,OPI
129,n/a,UnitedStates,n/a,OfficePropertiesIncomeTrust,RealEstate,OPINI
130,n/a,PuertoRico,$978.34M,OFGBancorp,MajorBanks,OFG
131,n/a,PuertoRico,n/a,OFGBancorp,MajorBanks,OFG^A
132,n/a,PuertoRico,n/a,OFGBancorp,n/a,OFG^B
133,n/a,PuertoRico,n/a,OFGBancorp,n/a,OFG^D
134,n/a,UnitedStates,$163.01M,OFSCapitalCorporation,n/a,OFS
135,n/a,UnitedStates,n/a,OFSCapitalCorporation,n/a,OFSSL
136,n/a,UnitedStates,n/a,OFSCapitalCorporation,n/a,OFSSZ
137,2018,UnitedStates,$43.84M,"OFSCreditCompany,Inc.",n/a,OCCI
138,n/a,UnitedStates,$20.06M,"OFSCreditCompany,Inc.",n/a,OCCIP
139,n/a,UnitedStates,$8.21B,OGEEnergyCorp,ElectricUtilities:Central,OGE
140,n/a,UnitedStates,$22.21M,OHAInvestmentCorporation,n/a,OHAI
141,n/a,UnitedStates,$177.5M,OhioValleyBancCorp.,MajorBanks,OVBC
142,n/a,UnitedStates,$8.49M,"OhrPharmaceutical,Inc.",MajorPharmaceuticals,OHRP
143,2014,Brazil,n/a,OiS.A.,n/a,OIBR.C
144,2001,UnitedStates,$1.02B,"OilStatesInternational,Inc.",MetalFabrications,OIS
145,n/a,UnitedStates,$227.35M,Oil-DriCorporationOfAmerica,Miscellaneousmanufacturingindustries,ODC
146,2017,UnitedStates,$12.16B,"Okta,Inc.",ComputerSoftware:PrepackagedSoftware,OKTA
147,1991,UnitedStates,$10.86B,"OldDominionFreightLine,Inc.",TruckingFreight/CourierServices,ODFL
148,n/a,UnitedStates,$426.16M,"OldLineBancshares,Inc.",MajorBanks,OLBK
149,n/a,UnitedStates,$2.82B,OldNationalBancorp,MajorBanks,ONB
150,n/a,UnitedStates,$110.8M,OldPointFinancialCorporation,MajorBanks,OPOF
