,IPO year,country,market capital,name,subsector,symbol
72,2014,UnitedStates,$71.29M,"Zafgen,Inc.",MajorPharmaceuticals,ZFGN
73,n/a,UnitedStates,$193.88M,ZAGGInc,OtherSpecialtyStores,ZAGG
74,2017,China,$1.53B,ZaiLabLimited,MajorPharmaceuticals,ZLAB
75,2014,UnitedStates,$7.66B,"ZayoGroupHoldings,Inc.",TelecommunicationsEquipment,ZAYO
76,2017,Denmark,$661.08M,ZealandPharmaA/S,MajorPharmaceuticals,ZEAL
77,1991,UnitedStates,$9.17B,ZebraTechnologiesCorporation,IndustrialMachinery/Components,ZBRA
78,2016,n/a,$23.59M,"Zedge,Inc.",ComputerSoftware:PrepackagedSoftware,ZDGE
79,2014,n/a,$9.28B,"Zendesk,Inc.",EDPServices,ZEN
80,n/a,UnitedStates,$6.15B,"ZillowGroup,Inc.",BusinessServices,Z
81,2011,UnitedStates,$8.84B,"ZillowGroup,Inc.",BusinessServices,ZG
82,n/a,UnitedStates,$23.12B,"ZimmerBiometHoldings,Inc.",IndustrialSpecialties,ZBH
83,n/a,UnitedStates,$33.57M,ZionOil&GasInc,Oil&GasProduction,ZN
84,n/a,UnitedStates,n/a,ZionOil&GasInc,Oil&GasProduction,ZNWAA
85,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^A
86,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^G
87,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^H
88,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,MajorBanks,ZBK
89,n/a,UnitedStates,$8.03B,ZionsBancorporationN.A.,MajorBanks,ZION
90,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,MajorBanks,ZIONW
91,n/a,UnitedStates,$721.03M,ZIOPHARMOncologyInc,MajorPharmaceuticals,ZIOP
92,n/a,UnitedStates,$511.04M,ZixCorporation,EDPServices,ZIXI
93,2017,China,$22.52M,"ZKInternationalGroupCo.,Ltd",MetalFabrications,ZKIN
94,2013,UnitedStates,$48.98B,ZoetisInc.,MajorPharmaceuticals,ZTS
95,2010,UnitedStates,$1.58B,"Zogenix,Inc.",MajorPharmaceuticals,ZGNX
96,2017,UnitedStates,$32.95M,ZomedicaPharmaceuticalsCorp.,MajorPharmaceuticals,ZOM
