,IPO year,country,market capital,name,subsector,symbol
142,n/a,Canada,$4.69B,TheStarsGroupInc.,"ComputerSoftware:Programming,DataProcessing",TSG
143,2016,UnitedStates,$8.99B,"TheTradeDesk,Inc.","ComputerSoftware:Programming,DataProcessing",TTD
144,n/a,UnitedStates,$38.17B,"TheTravelersCompanies,Inc.",Property-CasualtyInsurers,TRV
145,2018,n/a,$80.21M,TheVivaldiOpportunitiesFund,n/a,VAM
146,n/a,UnitedStates,$450.9M,TheYorkWaterCompany,WaterSupply,YORW
147,2004,China,$38.66M,The9Limited,BusinessServices,NCTY
148,n/a,UnitedStates,$723.67M,"TherapeuticsMD,Inc.",MajorPharmaceuticals,TXMD
149,2017,Israel,$9.99M,TherapixBiosciencesLtd.,MajorPharmaceuticals,TRPX
150,n/a,CaymanIslands,$939.74M,"TheravanceBiopharma,Inc.",MajorPharmaceuticals,TBPH
151,n/a,UnitedStates,$107.19B,ThermoFisherScientificInc,IndustrialMachinery/Components,TMO
152,2011,UnitedStates,$736.82M,"ThermonGroupHoldings,Inc.",IndustrialMachinery/Components,THR
153,n/a,UnitedStates,$40.43M,"TheStreet,Inc.",Newspapers/Magazines,TST
154,2013,n/a,$967.06M,ThirdPointReinsuranceLtd.,Property-CasualtyInsurers,TPRE
155,2013,n/a,$114.7M,THLCreditSeniorLoanFund,n/a,TSLF
156,2010,UnitedStates,$212.48M,"THLCredit,Inc.",n/a,TCRD
157,2018,UnitedStates,n/a,"THLCredit,Inc.",n/a,TCRW
158,2015,UnitedStates,n/a,"THLCredit,Inc.",n/a,TCRZ
159,n/a,UnitedStates,$31.83B,ThomsonReutersCorp,Publishing,TRI
160,n/a,UnitedStates,$3.03B,"ThorIndustries,Inc.",Homebuilding,THO
161,2018,UnitedStates,$337.66M,"ThunderBridgeAcquisition,Ltd.",BusinessServices,TBRG
162,2018,UnitedStates,n/a,"ThunderBridgeAcquisition,Ltd.",BusinessServices,TBRGU
163,2018,UnitedStates,n/a,"ThunderBridgeAcquisition,Ltd.",BusinessServices,TBRGW
164,2018,UnitedStates,$217.78M,TiberiusAcquisitionCorporation,BusinessServices,TIBR
165,2018,UnitedStates,n/a,TiberiusAcquisitionCorporation,BusinessServices,TIBRU
166,2018,UnitedStates,n/a,TiberiusAcquisitionCorporation,BusinessServices,TIBRW
167,n/a,n/a,n/a,TidewaterInc.,n/a,TDW.WS.A
168,2017,UnitedStates,$808.81M,TidewaterInc.,MarineTransportation,TDW
169,n/a,UnitedStates,n/a,TidewaterInc.,n/a,TDW.WS
170,n/a,UnitedStates,n/a,TidewaterInc.,n/a,TDW.WS.B
171,n/a,UnitedStates,$1.49B,"TIERREIT,Inc.",RealEstateInvestmentTrusts,TIER
172,1987,UnitedStates,$10.93B,Tiffany&Co.,ConsumerSpecialties,TIF
173,n/a,UnitedStates,$230.87M,"TileShopHldgs,Inc.",HomeFurnishings,TTS
174,2012,UnitedStates,$245.63M,"Tilly's,Inc.",Clothing/Shoe/AccessoryStores,TLYS
175,2018,Canada,$3.15B,"Tilray,Inc.",SpecialtyChemicals,TLRY
176,n/a,Brazil,$6.62B,TIMParticipacoesS.A.,TelecommunicationsEquipment,TSU
177,n/a,UnitedStates,$205.53M,"TimberlandBancorp,Inc.",Banks,TSBK
178,n/a,UnitedStates,$3.36B,TimkenCompany(The),MetalFabrications,TKR
179,2014,UnitedStates,$329.48M,TimkenSteelCorporation,Steel/IronOre,TMST
180,n/a,UnitedStates,$213.72M,TiptreeInc.,Property-CasualtyInsurers,TIPT
181,n/a,UnitedStates,$267.6M,"TitanInternational,Inc.",Steel/IronOre,TWI
182,2007,UnitedStates,$389.79M,TitanMachineryInc.,OtherSpecialtyStores,TITN
183,n/a,n/a,$81.3M,TitanMedicalInc.,Medical/DentalInstruments,TMDI
184,n/a,UnitedStates,$15.67M,"TitanPharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),TTNP
185,n/a,UnitedStates,$871.04M,"TivityHealth,Inc.",Hospital/NursingManagement,TVTY
186,n/a,UnitedStates,$844.66M,TiVoCorporation,Multi-SectorCompanies,TIVO
187,2018,UnitedKingdom,$95.93M,TizianaLifeSciencesplc,MajorPharmaceuticals,TLSA
188,n/a,UnitedStates,$61.42B,"TJXCompanies,Inc.(The)",Clothing/Shoe/AccessoryStores,TJX
189,2018,HongKong,$312.61M,TKKSymphonyAcquisitionCorporation,BusinessServices,TKKS
190,2018,HongKong,n/a,TKKSymphonyAcquisitionCorporation,BusinessServices,TKKSR
191,2018,HongKong,n/a,TKKSymphonyAcquisitionCorporation,BusinessServices,TKKSU
192,2018,HongKong,n/a,TKKSymphonyAcquisitionCorporation,BusinessServices,TKKSW
193,n/a,UnitedStates,$64.95B,"T-MobileUS,Inc.",TelecommunicationsEquipment,TMUS
194,2015,China,$34.61M,TMSRHoldingCompanyLimited,BusinessServices,TMSR
195,2017,UnitedStates,$119.15M,TocagenInc.,MajorPharmaceuticals,TOCA
196,n/a,UnitedStates,$5.18B,"TollBrothers,Inc.",Homebuilding,TOL
197,n/a,UnitedStates,$1.21B,TompkinsFinancialCorporation,MajorBanks,TMP
198,n/a,UnitedStates,$11.08M,TonixPharmaceuticalsHoldingCorp.,MajorPharmaceuticals,TNXP
199,n/a,UnitedStates,$1.5B,"TootsieRollIndustries,Inc.",SpecialtyFoods,TR
200,n/a,Greece,$13.94M,TOPShipsInc.,MarineTransportation,TOPS
201,2015,UnitedStates,$2.69B,TopBuildCorp.,Engineering&Construction,BLD
202,n/a,UnitedStates,$85.01M,"TorchlightEnergyResources,Inc.",Oil&GasProduction,TRCH
203,n/a,UnitedStates,$9.51B,TorchmarkCorporation,LifeInsurance,TMK
204,n/a,UnitedStates,n/a,TorchmarkCorporation,n/a,TMK^C
205,n/a,UnitedKingdom,$664.23M,TORMplc,MarineTransportation,TRMD
206,n/a,UnitedStates,$6.98B,ToroCompany(The),Tools/Hardware,TTC
207,n/a,Canada,$101.31B,TorontoDominionBank(The),CommercialBanks,TD
208,2019,n/a,$283.4M,TortoiseAcquisitionCorp.,BusinessServices,SHLL
209,2019,n/a,n/a,TortoiseAcquisitionCorp.,n/a,SHLL.U
210,n/a,n/a,n/a,TortoiseAcquisitionCorp.,n/a,SHLL.WS
211,2012,UnitedStates,$114.18M,"TortoiseEnergyIndependenceFund,Inc.",n/a,NDP
212,2004,UnitedStates,$1.18B,TortoiseEnergyInfrastructureCorporation,n/a,TYG
