,IPO year,country,market capital,name,subsector,symbol
130,2014,UnitedStates,$125.54M,Duff&PhelpsSelectMLPandMidstreamEnergyFund,n/a,DSE
131,1987,UnitedStates,$3.28B,"Duff&PhelpsUtilitiesIncome,Inc.",n/a,DNP
132,1991,UnitedStates,$117.5M,"Duff&PhelpsUtilitiesTax-FreeIncome,Inc.",n/a,DTF
133,1993,UnitedStates,$236.73M,"Duff&PhelpsUtility&CorporateBondTrust,Inc.",n/a,DUC
134,n/a,UnitedStates,$62.27B,DukeEnergyCorporation,PowerGeneration,DUK
135,n/a,UnitedStates,n/a,DukeEnergyCorporation,PowerGeneration,DUK^A
136,2018,UnitedStates,n/a,DukeEnergyCorporation,PowerGeneration,DUKB
137,n/a,UnitedStates,n/a,DukeEnergyCorporation,PowerGeneration,DUKH
138,n/a,UnitedStates,$10.78B,DukeRealtyCorporation,RealEstateInvestmentTrusts,DRE
139,2015,UnitedStates,$494.04M,DuluthHoldingsInc.,Clothing/Shoe/AccessoryStores,DLTH
140,2011,UnitedStates,$6.13B,"Dunkin'BrandsGroup,Inc.",Restaurants,DNKN
141,n/a,China,$47.75M,DunxinFinancialHoldingsLimited,Finance:ConsumerServices,DXF
142,2000,UnitedStates,$86M,DURECTCorporation,MajorPharmaceuticals,DRRX
143,n/a,n/a,$13.25B,DXCTechnologyCompany,EDPServices,DXC
144,n/a,UnitedStates,$592.42M,"DXPEnterprises,Inc.",IndustrialMachinery/Components,DXPE
145,n/a,UnitedStates,$120.07M,"DyadicInternational,Inc.",MajorChemicals,DYAI
146,n/a,UnitedStates,$1.65B,"DycomIndustries,Inc.",WaterSupply,DY
147,n/a,Greece,$60.69M,DynagasLNGPartnersLP,MarineTransportation,DLNG
148,n/a,Greece,n/a,DynagasLNGPartnersLP,n/a,DLNG^A
149,n/a,Greece,n/a,DynagasLNGPartnersLP,n/a,DLNG^B
150,n/a,UnitedStates,$18.42M,DynasilCorporationofAmerica,IndustrialMachinery/Components,DYSL
151,n/a,UnitedStates,$12.88M,DynatronicsCorporation,Medical/DentalInstruments,DYNT
152,2004,UnitedStates,$323.38M,DynavaxTechnologiesCorporation,MajorPharmaceuticals,DVAX
153,n/a,UnitedStates,$406.44M,"DynexCapital,Inc.",RealEstateInvestmentTrusts,DX
154,n/a,UnitedStates,n/a,"DynexCapital,Inc.",n/a,DX^A
155,n/a,UnitedStates,n/a,"DynexCapital,Inc.",n/a,DX^B
156,n/a,UnitedStates,$16.4B,"D.R.Horton,Inc.",Homebuilding,DHI
157,n/a,UnitedStates,$295.11M,DailyJournalCorp.(S.C.),Newspapers/Magazines,DJCO
158,1994,UnitedStates,$306.09M,"Daktronics,Inc.",Miscellaneousmanufacturingindustries,DAKT
159,n/a,UnitedStates,$2.21B,DanaIncorporated,AutoParts:O.E.M.,DAN
160,n/a,UnitedStates,$94.82B,DanaherCorporation,IndustrialMachinery/Components,DHR
