,IPO year,country,market capital,name,subsector,symbol
84,n/a,UnitedStates,$6.83M,"AethlonMedical,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,AEMD
85,n/a,UnitedStates,$12.49M,"AeviGenomicMedicine,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),GNMX
86,n/a,UnitedStates,$4.41B,"AffiliatedManagersGroup,Inc.",InvestmentManagers,AMG
87,2019,UnitedStates,n/a,"AffiliatedManagersGroup,Inc.",InvestmentManagers,MGR
88,2014,Germany,$186.67M,AffimedN.V.,MajorPharmaceuticals,AFMD
89,n/a,UnitedStates,$38.44B,AflacIncorporated,Accident&HealthInsurance,AFL
90,2011,UnitedStates,$509.29M,"AGMortgageInvestmentTrust,Inc.",n/a,MITT
91,n/a,UnitedStates,n/a,"AGMortgageInvestmentTrust,Inc.",n/a,MITT^A
92,n/a,UnitedStates,n/a,"AGMortgageInvestmentTrust,Inc.",n/a,MITT^B
93,2019,HongKong,$42.1M,AGBAAcquisitionLimited,BusinessServices,AGBAU
94,n/a,UnitedStates,$5.18B,AGCOCorporation,IndustrialMachinery/Components,AGCO
95,n/a,UnitedStates,$4.92M,"AgEagleAerialSystems,Inc.",Aerospace,UAVS
96,2000,UnitedStates,$353.1M,AgenusInc.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AGEN
97,2018,n/a,$115.15M,"AgeXTherapeutics,Inc.",MajorPharmaceuticals,AGE
98,2014,UnitedStates,$55.12M,"AgileTherapeutics,Inc.",MajorPharmaceuticals,AGRX
99,1999,UnitedStates,$21.2B,"AgilentTechnologies,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,A
100,n/a,UnitedStates,$519.94M,"Agilysys,Inc.",EDPServices,AGYS
101,2013,UnitedStates,$2.78B,"AgiosPharmaceuticals,Inc.",MajorPharmaceuticals,AGIO
102,2018,HongKong,$500.9M,AGMGroupHoldingsInc.,EDPServices,AGMH
103,2008,UnitedStates,$8.86B,AGNCInvestmentCorp.,RealEstateInvestmentTrusts,AGNC
104,n/a,UnitedStates,$8.95B,AGNCInvestmentCorp.,RealEstateInvestmentTrusts,AGNCB
105,n/a,UnitedStates,n/a,AGNCInvestmentCorp.,RealEstateInvestmentTrusts,AGNCM
106,n/a,UnitedStates,$337480,AGNCInvestmentCorp.,RealEstateInvestmentTrusts,AGNCN
107,n/a,Canada,$9.86B,AgnicoEagleMinesLimited,PreciousMetals,AEM
