,IPO year,country,market capital,name,subsector,symbol
214,n/a,Argentina,$546.9M,IRSAPropiedadesComercialesS.A.,Buildingoperators,IRCP
215,n/a,UnitedStates,$1.8B,iShares0-5YearInvestmentGradeCorporateBondETF,n/a,SLQD
216,n/a,UnitedStates,$74.36M,iShares1-3YearInternationalTreasuryBondETF,n/a,ISHG
217,n/a,UnitedStates,$19.96B,iShares1-3YearTreasuryBondETF,n/a,SHY
218,n/a,UnitedStates,$13.72B,iShares20+YearTreasuryBondETF,n/a,TLT
219,n/a,UnitedStates,$7B,iShares3-7YearTreasuryBondETF,n/a,IEI
220,n/a,UnitedStates,$14.14B,iShares7-10YearTreasuryBondETF,n/a,IEF
221,n/a,UnitedStates,$1.02B,iSharesAsia50ETF,n/a,AIA
222,n/a,UnitedStates,$3.16B,iSharesBroadUSDInvestmentGradeCorporateBondETF,n/a,USIG
223,n/a,UnitedStates,$333.17M,iSharesCommoditiesSelectStrategyETF,n/a,COMT
224,n/a,UnitedStates,$2.64B,iSharesCore1-5YearUSDBondETF,n/a,ISTB
225,n/a,UnitedStates,$13.92B,iSharesCoreMSCITotalInternationalStockETF,n/a,IXUS
226,n/a,UnitedStates,$6.13B,iSharesCoreS&PU.S.GrowthETF,n/a,IUSG
227,n/a,UnitedStates,$5.26B,iSharesCoreS&PU.S.ValueETF,n/a,IUSV
228,n/a,UnitedStates,$3.56B,iSharesCoreTotalUSDBondMarketETF,n/a,IUSB
229,n/a,UnitedStates,$186.48M,iSharesCurrencyHedgedMSCIGermanyETF,n/a,HEWG
230,n/a,UnitedStates,$91.65M,iSharesESG1-5YearUSDCorporateBondETF,n/a,SUSB
231,n/a,UnitedStates,$785.86M,iSharesESGMSCIEAFEETF,n/a,ESGD
232,n/a,UnitedStates,$574.94M,iSharesESGMSCIEMETF,n/a,ESGE
233,n/a,UnitedStates,$220.72M,iSharesESGMSCIUSAETF,n/a,ESGU
234,n/a,UnitedStates,$1.11B,iSharesESGMSCIUSALeadersETF,n/a,SUSL
235,n/a,UnitedStates,$33.98M,iSharesESGUSDCorporateBondETF,n/a,SUSC
236,n/a,UnitedStates,$2.27B,iSharesExponentialTechnologiesETF,n/a,XT
237,n/a,UnitedStates,$91.53M,iSharesFallenAngelsUSDBondETF,n/a,FALN
238,n/a,UnitedStates,$25.94M,iSharesFTSEEPRA/NAREITEuropeIndexFund,n/a,IFEU
239,n/a,UnitedStates,$416.66M,iSharesFTSEEPRA/NAREITGlobalRealEstateex-U.S.IndexFund,n/a,IFGL
240,n/a,UnitedStates,$26.56M,iSharesGlobalGreenBondETF,n/a,BGRN
241,n/a,UnitedStates,$2.84B,iSharesGlobalInfrastructureETF,n/a,IGF
242,n/a,UnitedStates,$124.19M,iSharesGNMABondETF,n/a,GNMA
243,n/a,UnitedStates,$10.12M,iSharesiBoxx$HighYieldexOil&GasCorporateBondETF,n/a,HYXE
244,n/a,UnitedStates,$6.23B,iSharesIntermediate-TermCorporateBondETF,n/a,IGIB
245,n/a,UnitedStates,$911.59M,iSharesInternationalTreasuryBondETF,n/a,IGOV
246,n/a,UnitedStates,$14.57B,iSharesJ.P.MorganUSDEmergingMarketsBondETF,n/a,EMB
247,n/a,UnitedStates,$16.4B,iSharesMBSETF,n/a,MBB
248,n/a,UnitedStates,$432.15M,iSharesMorningstarMid-CapETF,n/a,JKI
249,n/a,UnitedStates,$3.58B,iSharesMSCIACWIexUSIndexFund,n/a,ACWX
250,n/a,UnitedStates,$10.23B,iSharesMSCIACWIIndexFund,n/a,ACWI
251,n/a,UnitedStates,$3.99B,iSharesMSCIAllCountryAsiaexJapanIndexFund,n/a,AAXJ
252,n/a,UnitedStates,$81.89M,iSharesMSCIBrazilSmall-CapETF,n/a,EWZS
253,n/a,UnitedStates,$4.04B,iSharesMSCIChinaETF,n/a,MCHI
254,n/a,UnitedStates,$9.22B,iSharesMSCIEAFESmall-CapETF,n/a,SCZ
255,n/a,UnitedStates,$491.41M,iSharesMSCIEmergingMarketsAsiaETF,n/a,EEMA
256,n/a,UnitedStates,$14.17M,iSharesMSCIEmergingMarketsexChinaETF,n/a,EMXC
257,n/a,UnitedStates,$643.17M,iSharesMSCIEuropeFinancialsSectorIndexFund,n/a,EUFN
258,n/a,UnitedStates,$270.37M,iSharesMSCIEuropeSmall-CapETF,n/a,IEUS
259,n/a,UnitedStates,$192.46M,iSharesMSCIGlobalGoldMinersETF,n/a,RING
260,n/a,UnitedStates,$47.25M,iSharesMSCIGlobalImpactETF,n/a,SDG
261,n/a,UnitedStates,$6.47M,iSharesMSCIJapanEqualWeightedETF,n/a,EWJE
262,n/a,UnitedStates,$7.21M,iSharesMSCIJapanValueETF,n/a,EWJV
263,n/a,UnitedStates,$159.36M,iSharesMSCINewZealandETF,n/a,ENZL
264,n/a,UnitedStates,$53.87M,iSharesMSCIQatarETF,n/a,QAT
265,n/a,UnitedStates,$362.72M,iSharesMSCITurkeyETF,n/a,TUR
266,n/a,UnitedStates,$47.13M,iSharesMSCIUAEETF,n/a,UAE
267,n/a,UnitedStates,$7.23B,iSharesNasdaqBiotechnologyIndexFund,n/a,IBB
268,n/a,UnitedStates,$1.39B,iSharesPHLXSOXSemiconductorSectorIndexFund,n/a,SOXX
269,n/a,UnitedStates,$14.89B,iSharesPreferredandIncomeSecuritiesETF,n/a,PFF
270,n/a,UnitedStates,$9.56M,iSharesRussell1000PureU.S.RevenueETF,n/a,AMCA
271,n/a,UnitedStates,$24.74M,iSharesS&PEmergingMarketsInfrastructureIndexFund,n/a,EMIF
272,n/a,UnitedStates,$227.91M,iSharesS&PGlobalCleanEnergyIndexFund,n/a,ICLN
273,n/a,UnitedStates,$211.97M,iSharesS&PGlobalTimber&ForestryIndexFund,n/a,WOOD
274,n/a,UnitedStates,$954.1M,iSharesS&PIndiaNifty50IndexFund,n/a,INDY
275,n/a,UnitedStates,$5.32B,iSharesS&PSmall-Cap600GrowthETF,n/a,IJT
276,n/a,UnitedStates,$16.61B,iSharesSelectDividendETF,n/a,DVY
277,n/a,UnitedStates,$20.38B,iSharesShortTreasuryBondETF,n/a,SHV
