,IPO year,country,market capital,name,subsector,symbol
303,n/a,UnitedStates,$4.39B,"PSBusinessParks,Inc.",RealEstateInvestmentTrusts,PSB
304,n/a,UnitedStates,n/a,"PSBusinessParks,Inc.",n/a,PSB^U
305,n/a,UnitedStates,n/a,"PSBusinessParks,Inc.",n/a,PSB^V
306,n/a,UnitedStates,n/a,"PSBusinessParks,Inc.",n/a,PSB^W
307,n/a,UnitedStates,n/a,"PSBusinessParks,Inc.",n/a,PSB^X
308,n/a,UnitedStates,n/a,"PSBusinessParks,Inc.",n/a,PSB^Y
309,n/a,UnitedStates,$57.44M,PsychemedicsCorporation,MedicalSpecialities,PMD
310,n/a,Indonesia,$25.85B,"PTTelekomunikasiIndonesia,Tbk",TelecommunicationsEquipment,TLK
311,n/a,UnitedStates,$9.83B,PTCInc.,ComputerSoftware:PrepackagedSoftware,PTC
312,2013,UnitedStates,$2.4B,"PTCTherapeutics,Inc.",MajorPharmaceuticals,PTCT
313,n/a,UnitedStates,$29.65B,PublicServiceEnterpriseGroupIncorporated,PowerGeneration,PEG
314,n/a,UnitedStates,$40.71B,PublicStorage,RealEstateInvestmentTrusts,PSA
315,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^A
316,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^B
317,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^C
318,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^D
319,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^E
320,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^F
321,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^G
322,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^H
323,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^U
324,n/a,UnitedStates,n/a,PublicStorage,RealEstateInvestmentTrusts,PSA^V
325,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^W
326,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^X
327,n/a,UnitedStates,n/a,PublicStorage,n/a,PSA^Z.CL
328,2018,China,$35.28M,"PUHUIWEALTHINVESTMENTMANAGEMENTCO.,LTD.",InvestmentManagers,PHCF
329,2014,UnitedStates,$18.11M,"Pulmatrix,Inc.",MajorPharmaceuticals,PULM
330,2016,UnitedStates,$256.19M,"PulseBiosciences,Inc",Medical/DentalInstruments,PLSE
331,n/a,UnitedStates,$8.74B,"PulteGroup,Inc.",Homebuilding,PHM
332,n/a,UnitedStates,$583.05M,PumaBiotechnologyInc,MajorPharmaceuticals,PBYI
333,2018,UnitedStates,$521.64M,PureAcquisitionCorp.,BusinessServices,PACQ
334,2018,UnitedStates,n/a,PureAcquisitionCorp.,BusinessServices,PACQU
335,2018,UnitedStates,n/a,PureAcquisitionCorp.,BusinessServices,PACQW
336,n/a,UnitedStates,$225.16M,PureCycleCorporation,WaterSupply,PCYO
337,2015,n/a,$4.5B,"PureStorage,Inc.",ElectronicComponents,PSTG
338,2015,UnitedStates,$365.32M,"PurpleInnovation,Inc.",HomeFurnishings,PRPL
339,1989,UnitedStates,$379.07M,PutnamManagedMunicipalIncomeTrust,n/a,PMM
340,1988,UnitedStates,$235.22M,PutnamMasterIntermediateIncomeTrust,n/a,PIM
341,1993,UnitedStates,$425.9M,PutnamMunicipalOpportunitiesTrust,n/a,PMO
342,1988,UnitedStates,$535.73M,PutnamPremierIncomeTrust,n/a,PPT
343,2018,n/a,$510.81M,PuxinLimited,OtherConsumerServices,NEW
344,2019,China,$371.54M,PuyiInc.,InvestmentManagers,PUYI
345,n/a,UnitedStates,$249.22M,PVHCorp.,Apparel,PVH
346,n/a,Greece,$22.32M,PyxisTankersInc.,MarineTransportation,PXS
347,n/a,UnitedStates,$172.27M,"PyxusInternational,Inc.",Farming/Seeds/Milling,PYX
348,2007,UnitedStates,$648.19M,PzenaInvestmentManagementInc,InvestmentManagers,PZN
349,n/a,UnitedStates,$25.99M,"P&FIndustries,Inc.",IndustrialMachinery/Components,PFIN
350,1986,UnitedStates,$338.74M,"P.A.M.TransportationServices,Inc.",TruckingFreight/CourierServices,PTSI
351,n/a,UnitedStates,$23.6B,PACCARInc.,AutoManufacturing,PCAR
352,n/a,UnitedStates,$2.31M,PacerCashCowsFundofFundsETF,n/a,HERD
353,n/a,UnitedStates,$2.37M,PacerEmergingMarketsCashCows100ETF,n/a,ECOW
354,n/a,UnitedStates,$2.8M,PacerMilitaryTimesBestEmployersETF,n/a,VETS
355,2010,UnitedStates,$1.04B,"PacificBiosciencesofCalifornia,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,PACB
356,2018,UnitedStates,$269.41M,PacificCityFinancialCorporation,MajorBanks,PCB
357,2012,UnitedStates,$84.11M,PacificCoastOilTrust,Oil&GasProduction,ROYT
358,2018,Luxembourg,$1.02B,PacificDrillingS.A.,Oil&GasProduction,PACD
359,n/a,UnitedStates,$51.86M,"PacificEthanol,Inc.",MajorChemicals,PEIX
360,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^A
361,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^B
362,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^C
363,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^D
364,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^E
365,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^G
366,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^H
367,n/a,UnitedStates,n/a,PacificGas&ElectricCo.,n/a,PCG^I
368,n/a,UnitedStates,$9.41B,PacificGas&ElectricCo.,PowerGeneration,PCG
369,2000,UnitedStates,$173.06M,PacificMercantileBancorp,MajorBanks,PMBC
370,n/a,UnitedStates,$1.8B,PacificPremierBancorpInc,MajorBanks,PPBI
371,2011,UnitedStates,$1.84B,"PaciraBioSciences,Inc.",MajorPharmaceuticals,PCRX
372,2000,UnitedStates,$8.45B,PackagingCorporationofAmerica,Containers/Packaging,PKG
373,n/a,UnitedStates,$4.44B,PacWestBancorp,MajorBanks,PACW
374,2019,n/a,$3.81B,"PagerDuty,Inc.",ComputerSoftware:PrepackagedSoftware,PD
375,2018,CaymanIslands,$10.75B,PagSeguroDigitalLtd.,EDPServices,PAGS
376,n/a,UnitedStates,$266.01M,"PalatinTechnologies,Inc.",MajorPharmaceuticals,PTN
377,2012,UnitedStates,$19.39B,"PaloAltoNetworks,Inc.",Computerperipheralequipment,PANW
378,2019,UnitedStates,$556.21M,"PalomarHoldings,Inc.",Property-CasualtyInsurers,PLMR
379,n/a,Argentina,$1.9B,PampaEnergiaS.A.,ElectricUtilities:Central,PAM
380,n/a,Canada,$1.61B,PanAmericanSilverCorp.,PreciousMetals,PAAS
381,2013,UnitedStates,$160.2M,PangaeaLogisticsSolutionsLtd.,MarineTransportation,PANL
382,n/a,UnitedStates,$224.17M,PanhandleRoyaltyCompany,Oil&GasProduction,PHX
383,1993,UnitedStates,$1.52B,"PapaJohn'sInternational,Inc.",Restaurants,PZZA
384,n/a,UnitedStates,$948.89M,"ParPacificHoldings,Inc.",Oil&GasProduction,PARR
385,n/a,UnitedStates,$462.23M,PARTechnologyCorporation,OfficeEquipment/Supplies/Services,PAR
386,2015,UnitedStates,$19.49M,ParamountGoldNevadaCorp.,PreciousMetals,PZG
387,2014,UnitedStates,$3.33B,"ParamountGroup,Inc.",RealEstateInvestmentTrusts,PGRE
388,n/a,UnitedStates,$126.42M,"ParatekPharmaceuticals,Inc.",MajorPharmaceuticals,PRTK
389,n/a,UnitedStates,$463.65M,PareteumCorporation,EDPServices,TEUM
390,n/a,UnitedStates,$48.76M,ParingaResourcesLimited,n/a,PNRL
391,n/a,UnitedStates,$107.5M,"ParkCityGroup,Inc.",EDPServices,PCYG
392,n/a,UnitedStates,$316.6M,ParkElectrochemicalCorporation,ElectricalProducts,PKE
393,2016,UnitedStates,$5.65B,ParkHotels&ResortsInc.,Hotels/Resorts,PK
394,n/a,UnitedStates,$1.6B,ParkNationalCorporation,MajorBanks,PRK
395,n/a,UnitedStates,$218.21M,"ParkeBancorp,Inc.",MajorBanks,PKBK
396,2019,UnitedStates,$285.85M,ParkerDrillingCompany,Oil&GasProduction,PKD
397,n/a,UnitedStates,$20.16B,Parker-HannifinCorporation,MetalFabrications,PH
398,n/a,UnitedStates,$412.44M,Park-OhioHoldingsCorp.,IndustrialSpecialties,PKOH
