,IPO year,country,market capital,name,subsector,symbol
147,2004,UnitedStates,$1.14B,HuronConsultingGroupInc.,ProfessionalServices,HURN
148,2016,HongKong,$3.64B,HutchisonChinaMediTechLimited,MajorPharmaceuticals,HCM
149,n/a,UnitedStates,$70.62M,"HuttigBuildingProducts,Inc.",RETAIL:BuildingMaterials,HBP
150,2018,UnitedStates,$4.47B,HUYAInc.,"ComputerSoftware:Programming,DataProcessing",HUYA
151,2017,UnitedStates,$35.4M,"HVBancorp,Inc.",MajorBanks,HVBC
152,2009,UnitedStates,$7.63B,HyattHotelsCorporation,Hotels/Resorts,H
153,n/a,Canada,$234.3M,HydrogenicsCorporation,MajorChemicals,HYGS
154,2018,UnitedStates,$49.22M,HyreCarInc.,Rental/LeasingCompanies,HYRE
155,n/a,UnitedStates,$743.2M,"Hyster-YaleMaterialsHandling,Inc.",Construction/AgEquipment/Trucks,HY
156,2006,UnitedStates,$909.46M,"H&EEquipmentServices,Inc.",n/a,HEES
157,n/a,UnitedStates,$5.42B,"H&RBlock,Inc.",OtherConsumerServices,HRB
158,n/a,UnitedStates,$2.07B,H.B.FullerCompany,HomeFurnishings,FUL
159,1991,UnitedStates,$5.02B,HaemoneticsCorporation,Medical/DentalInstruments,HAE
160,2015,China,$1.36B,HailiangEducationGroupInc.,OtherConsumerServices,HLG
161,n/a,UnitedStates,$36.58M,HalconResourcesCorporation,Oil&GasProduction,HK
162,n/a,UnitedStates,n/a,HalconResourcesCorporation,n/a,HK.WS
163,n/a,UnitedStates,$172.39M,HalladorEnergyCompany,CoalMining,HNRG
164,n/a,UnitedStates,$19.35B,HalliburtonCompany,OilfieldServices/Equipment,HAL
165,n/a,UnitedStates,$215.85M,"HallmarkFinancialServices,Inc.",Property-CasualtyInsurers,HALL
166,n/a,UnitedStates,$2.19B,"HalozymeTherapeutics,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),HALO
167,2017,n/a,$251.97M,HamiltonBeachBrandsHoldingCompany,HomeFurnishings,HBB
168,2017,UnitedStates,$2.47B,HamiltonLaneIncorporated,InvestmentManagers,HLNE
